Fecha,Apertura,Maximo,Minimo,Cierre,Aj_Cierre,Volumen,Variacion,Yahoo_EQ_Investing
04/12/2020,44060.30859,44606.30859,43586.42188,43646.03125,43646.03125,181383000,-0.0066,si
07/12/2020,43695.89063,43745.17969,43058.44922,43255.25,43255.25,138348100,-0.009,si
08/12/2020,43221.64844,43625.96094,42890.94922,43098.64063,43098.64063,195805600,-0.0036,si
09/12/2020,43134.94922,43160.42188,42651.58984,42736.96094,42736.96094,150237200,-0.0084,si
10/12/2020,42931.80859,43686.73047,42853.75,43518.71094,43518.71094,179638100,0.0183,si
11/12/2020,43576.03125,43793.17188,43256.46875,43612.30859,43612.30859,184977700,0.0022,si
14/12/2020,43735.64063,43806.82813,43243.51953,43569.83984,43569.83984,233288900,-0.001,si
15/12/2020,43619.98047,44020.73828,43496.05859,43543.35156,43543.35156,214805000,-0.0006,si
16/12/2020,43618.35156,43917.85156,43583.82813,43790.42188,43790.42188,286997500,0.0057,si
17/12/2020,43798.05859,44581.23047,43761.57031,44326.05078,44326.05078,313831200,0.0122,si
18/12/2020,44428.35156,44741.23828,43343.92188,43873.80859,43873.80859,666074900,-0.0102,si
21/12/2020,43587.58984,43660.28125,43136.42188,43246.23828,43246.23828,126314800,-0.0143,si
22/12/2020,43317.30078,43373.83984,42576.42188,42601.71094,42601.71094,100170800,-0.0149,si
23/12/2020,42687.26172,43697.37891,42620.32813,43597.30078,43597.30078,119034900,0.0234,si
24/12/2020,43628.83984,43643.07031,43304.26953,43372.19922,43372.19922,45207600,-0.0052,si
28/12/2020,43509,43958.60156,43509,43883.41016,43883.41016,55446300,0.0118,si
29/12/2020,43917.19141,44739.98828,43870.35938,44693.98828,44693.98828,95876700,0.0185,si
30/12/2020,44792.05078,45364.57031,44573.67188,44693.96094,44693.96094,82856500,0,si
31/12/2020,44642.28906,44650.92188,44016.58984,44066.87891,44066.87891,55365200,-0.014,si
04/01/2021,44200.03906,45299.01172,44186.96094,44703,44703,87067500,0.0144,si
05/01/2021,44751.76953,44947.53906,44485.67188,44908.12109,44908.12109,164420500,0.0046,si
06/01/2021,45204.55859,46251.05078,45158.98047,45587.16016,45587.16016,240344800,0.0151,si
07/01/2021,45877.44922,46271.98828,45797.30078,46188.66016,46188.66016,221127900,0.0132,si
08/01/2021,46236.57031,46925.05859,46179.25,46729.30078,46729.30078,346659500,0.0117,si
11/01/2021,46661.82813,46664.66016,46038.39844,46395.32031,46395.32031,180062200,-0.0071,si
12/01/2021,46448.71875,46658.55078,45854.85938,45951.76953,45951.76953,201068500,-0.0096,si
13/01/2021,46048.01172,46085.53125,45491.76172,45740.14844,45740.14844,180414700,-0.0046,si
14/01/2021,45821.23828,46251.39063,45609.33984,46070.91016,46070.91016,194114500,0.0072,si
15/01/2021,46093.98828,46093.98828,45686.25,45892.28125,45892.28125,153123700,-0.0039,si
18/01/2021,45878.37891,46532.16016,45878.35938,46458.01953,46458.01953,49419000,0.0123,si
19/01/2021,46581.96094,46599.62109,45415.32813,45495.41016,45495.41016,211311800,-0.0207,si
20/01/2021,45726.98828,45726.98828,44875.26172,45125.71094,45125.71094,222455000,-0.0081,si
21/01/2021,45330.98828,45428.71094,44727.32031,44810.21094,44810.21094,204102900,-0.007,si
22/01/2021,44756.62891,44811.69141,44119.57813,44683.55078,44683.55078,153347700,-0.0028,si
25/01/2021,44850.12891,45203.78906,44028.85156,45126.51172,45126.51172,168987800,0.0099,si
26/01/2021,45066.39844,45114.37891,44483.89844,45053.55859,45053.55859,224492100,-0.0016,si
27/01/2021,44733.82031,44759.71094,43922.98828,44262.01172,44262.01172,247130000,-0.0176,si
28/01/2021,44365.28906,44578.60938,43914.89063,44280.73047,44280.73047,192065600,0.0004,si
29/01/2021,44122.60156,44211.37109,42900.96094,42985.73047,42985.73047,401821000,-0.0292,si
02/02/2021,43152.30859,44435.69141,43152.30859,43848.92188,43848.92188,378546500,0.0201,si
03/02/2021,43954.71094,44122.21875,43521.26953,43957.07031,43957.07031,818164800,0.0025,si
04/02/2021,44012.78906,44334.94922,43936.19141,44167.57813,44167.57813,233341500,0.0048,si
05/02/2021,44239.12891,44636.82031,44081.71094,44145.69922,44145.69922,124370000,-0.0005,si
08/02/2021,44199.37891,44440.73047,44015.69922,44197.51172,44197.51172,167093800,0.0012,si
09/02/2021,44225.26172,45103.30859,44214.53906,45020.96094,45020.96094,176810900,0.0186,si
10/02/2021,45180.67188,45235.53125,44651.87891,44718.23047,44718.23047,155706400,-0.0067,si
11/02/2021,44750.23047,45074.46875,43968.87109,44060.08984,44060.08984,182011300,-0.0147,si
12/02/2021,44088.5,44239.78906,43923.87109,44202.51953,44202.51953,119778500,0.0032,si
15/02/2021,44228.10938,44303.96875,44073.48047,44157.48828,44157.48828,18282500,-0.001,si
16/02/2021,44325.32031,44836.85938,44325.32031,44698.58984,44698.58984,140771100,0.0123,si
17/02/2021,44667.05078,45175.32031,44533.46875,45061.94922,45061.94922,217832900,0.0081,si
18/02/2021,44968.17969,44991.21875,44430.96094,44507.94922,44507.94922,272232300,-0.0123,si
19/02/2021,44686.78906,45116.10938,44633.39063,44900.07813,44900.07813,172848900,0.0088,si
22/02/2021,44988.39844,45233.32031,44743.35938,44946.60156,44946.60156,243609100,0.001,si
23/02/2021,44794.80078,45599.01172,44397,45268.32813,45268.32813,196669900,0.0072,si
24/02/2021,45278.05078,45445.57031,44972.19922,45151.37891,45151.37891,200388200,-0.0026,si
25/02/2021,45306.39063,45738.14844,44232.42188,44310.26953,44310.26953,270064300,-0.0186,si
26/02/2021,44305.19922,44670.67969,44089.32031,44592.91016,44592.91016,396111700,0.0064,si
01/03/2021,44787.66016,45243.33984,44614.67969,44784.57813,44784.57813,150723600,0.0043,si
02/03/2021,44766.78125,45818.94922,44750.85156,45682.19141,45682.19141,178031600,0.02,si
03/03/2021,45873.71094,46480.73047,45706.94141,46377.46875,46377.46875,225885700,0.0152,si
04/03/2021,46366.48828,46689.46094,45932.82031,46004.19141,46004.19141,228834000,-0.008,si
05/03/2021,46265.85156,46708.78125,45994.44141,46342.53906,46342.53906,207373600,0.0074,si
08/03/2021,46365.94922,47297.32813,46295.53125,47075.41016,47075.41016,211292600,0.0158,si
09/03/2021,47169.80078,47396.33984,46904.85156,47103.60156,47103.60156,216279500,0.0006,si
10/03/2021,47169.71094,47619.16016,46943.19922,47549.67188,47549.67188,168621800,0.0095,si
11/03/2021,47567.17969,47900.42188,47543.85938,47673.82031,47673.82031,166637900,0.0026,si
12/03/2021,47574.5,47987.23047,47478.42969,47769.87109,47769.87109,168348900,0.002,si
16/03/2021,47778.71094,48251.73047,47427.71094,48203.94922,48203.94922,2152200,0.0091,si
17/03/2021,48204.03125,48314.23828,47627.41016,47679.48828,47679.48828,1431500,-0.0109,si
18/03/2021,47799.14844,47928.69922,47535.92188,47572.39063,47572.39063,131592500,-0.0022,si
19/03/2021,47422.25,47654.12891,46932.67188,47028.03906,47028.03906,704660100,-0.0114,si
22/03/2021,47123.10938,47567.62109,47009.60156,47225.44141,47225.44141,122860600,0.0042,si
23/03/2021,47309.23828,47309.23828,46603.51953,46659.17969,46659.17969,151281300,-0.012,si
24/03/2021,46755.87109,46928.46094,46559.37109,46703.14063,46703.14063,148714600,0.0009,si
25/03/2021,46524.55859,47062.64063,46372.89844,47012.37109,47012.37109,178236100,0.0066,si
26/03/2021,47354.21875,47490.07813,46628.01953,47379.19141,47379.19141,149907400,0.0078,si
29/03/2021,47430.78125,47790.12109,47141.57031,47747.35938,47747.35938,161957000,0.0078,si
30/03/2021,47736.98828,47936.57031,47327.23047,47905,47905,141892600,0.0033,si
31/03/2021,47838.28906,47865.05078,47030.76172,47246.26172,47246.26172,258737600,-0.0138,si
05/04/2021,47575.60938,48335.51953,47487.51953,48245.85156,48245.85156,120250200,0.0212,si
06/04/2021,48238.67188,48238.67188,47876.08984,47985.42969,47985.42969,106725000,-0.0054,si
07/04/2021,47571.55078,48053.16016,47478.62109,47897.83984,47897.83984,166002400,-0.0018,si
08/04/2021,47853.55859,48315.32031,47756.98047,48188.14844,48188.14844,148442300,0.0061,si
09/04/2021,48185.07813,48253.12109,47588.92969,47627.67188,47627.67188,138001200,-0.0116,si
12/04/2021,47576.32031,47754.51953,47253.46094,47352.17969,47352.17969,116556700,-0.0058,si
13/04/2021,47356.83984,47544.19141,47138.33984,47503.71094,47503.71094,171055700,0.0032,si
14/04/2021,47949.14844,48380.75,47848.66016,48329.83984,48329.83984,148201400,0.0174,si
15/04/2021,48322.98047,48685.44141,48195.30859,48514.10156,48514.10156,160703400,0.0038,si
16/04/2021,48513.33984,48947.19141,48412.44141,48726.98047,48726.98047,129972900,0.0044,si
19/04/2021,48712.01953,48759.76172,48029.71094,48072.62109,48072.62109,114200400,-0.0134,si
20/04/2021,48073.44141,48559.17188,47877.71094,48528.96875,48528.96875,150164800,0.0095,si
21/04/2021,48476.60938,49021.62891,48476.60938,48867.62109,48867.62109,144621700,0.007,si
22/04/2021,48961.05078,49161.19141,48663.53125,49092.30859,49092.30859,187482600,0.0046,si
23/04/2021,49087.03906,49226.26172,48760.21094,49091.08984,49091.08984,155930600,0,si
26/04/2021,49188,49313.32031,48862.42188,48923.92969,48923.92969,125390100,-0.0034,si
27/04/2021,49115.07813,49399.62109,48744.87109,48812.17188,48812.17188,157373800,-0.0023,si
28/04/2021,48840.92188,48988.17969,48432.57031,48487.94141,48487.94141,115918500,-0.0066,si
29/04/2021,48799.87109,49364.37891,48714.07031,48897.78906,48897.78906,171030900,0.0085,si
30/04/2021,48671.26953,48911.89844,47924.10156,48009.71875,48009.71875,238308000,-0.0182,si
03/05/2021,48191.67969,48585.48828,48191.67969,48498.64063,48498.64063,91968600,0.0102,si
04/05/2021,48498.71875,48528.39063,48089.57031,48328.19922,48328.19922,141953800,-0.0035,si
05/05/2021,48366.26953,48723.80078,48341.37109,48399.80078,48399.80078,114072200,0.0015,si
06/05/2021,48570.64063,49006.26953,48456.37891,48934.91016,48934.91016,241871300,0.0111,si
07/05/2021,48988.67188,49440.87891,48894.82813,49249.01953,49249.01953,123993500,0.0064,si
10/05/2021,49295.96094,50124.60156,49295.96094,49867.14844,49867.14844,118903200,0.0126,si
11/05/2021,49542.78125,49704.62109,49226.23047,49655.28906,49655.28906,118784100,-0.0042,si
12/05/2021,49675.57813,49675.57813,48707.57813,48748.41016,48748.41016,122382500,-0.0183,si
13/05/2021,48906.10156,49179.10156,48704.23828,48829.30859,48829.30859,123511700,0.0017,si
14/05/2021,48829.58984,49365.62109,48829.58984,49219.26172,49219.26172,91084600,0.008,si
17/05/2021,49223.35938,49401.57031,49049.82813,49371.98047,49371.98047,107674600,0.0031,si
18/05/2021,49500.19141,49973.82813,49486.91016,49789.30859,49789.30859,150170300,0.0085,si
19/05/2021,49563.58984,49563.58984,48906.32031,49382.25,49382.25,141399100,-0.0082,si
20/05/2021,49604.96875,49980.46094,49160.05859,49907.35938,49907.35938,281425100,0.0106,si
21/05/2021,49975.96094,49997.82031,49376.53125,49778.80859,49778.80859,89459300,-0.0026,si
24/05/2021,49847.30078,49853.76953,49352.07031,49457.92969,49457.92969,70692000,-0.0064,si
25/05/2021,49450.19922,49515.17188,48781.82813,48826.94922,48826.94922,113002700,-0.0128,si
26/05/2021,48931.69141,49254.60938,48907.67969,49103.5,49103.5,142775700,0.0057,si
27/05/2021,49188.01953,49727.80078,49148.05859,49627.94922,49627.94922,487953200,0.0107,si
28/05/2021,49784.98828,50111.66016,49411.03906,50040.73828,50040.73828,125683000,0.0083,si
31/05/2021,50023.39063,51066.85938,49952.80078,50885.94922,50885.94922,56300100,0.0169,si
01/06/2021,50943.23828,51037.42188,50603.26172,50722.35156,50722.35156,155835500,-0.0032,si
02/06/2021,50762.46094,51077.28906,50666.96094,50749.64063,50749.64063,166555600,0.0005,si
03/06/2021,50716.01953,50768.30078,50249.10938,50628.76953,50628.76953,150542500,-0.0024,si
04/06/2021,50629.32031,50683.46094,50222.91016,50484.35156,50484.35156,115113400,-0.0029,si
07/06/2021,50500.96094,51705.23047,50493.73828,51427.64063,51427.64063,155900000,0.0187,si
08/06/2021,51391.51953,51391.51953,50703.96094,50865.21094,50865.21094,144818900,-0.0109,si
09/06/2021,50853.19922,50975.57813,50670.32031,50823.30078,50823.30078,121780500,0.0012,si
10/06/2021,50938.64063,51194.83984,50782.62109,50886.32813,50886.32813,97691100,-0.0008,si
11/06/2021,51052.89844,51434.75,50948.89063,51286.46094,51286.46094,105546200,0.0079,si
14/06/2021,51293.62109,51322.62109,50982.51953,51029.53906,51029.53906,84788000,-0.005,si
15/06/2021,51092.73828,51097.19922,50807.58984,50908.17969,50908.17969,145221100,-0.0024,si
16/06/2021,50944.12891,50951.76953,50419.10156,50579.10156,50579.10156,143164200,-0.0065,si
17/06/2021,50599.94141,50952.32031,49995.07813,50202.80078,50202.80078,178430900,-0.0074,si
18/06/2021,50121.08984,50522.10938,49848.05078,50319.57031,50319.57031,420633700,0.0023,si
21/06/2021,50320.12891,50447.32031,50107.05859,50315.69141,50315.69141,89256100,-0.0001,si
22/06/2021,50391.17969,50437.75,49832.10938,50129.87891,50129.87891,99972900,-0.0037,si
23/06/2021,50164.07813,50531.76172,50044.39063,50170.78125,50170.78125,141137000,0.0008,si
24/06/2021,50316.67188,50682.12891,50040.73828,50558.32031,50558.32031,162838200,0.0077,si
25/06/2021,50496.85938,50690.12109,50434.53906,50549.85938,50549.85938,116876100,-0.0002,si
28/06/2021,50568.33984,50677.57031,50103.75,50351.21094,50351.21094,86499200,-0.0039,si
29/06/2021,50326,50444.62109,50156.12891,50337.35938,50337.35938,154947000,-0.0003,si
30/06/2021,50350.64844,50469.98828,50020.23047,50289.75,50289.75,147098800,-0.0009,si
01/07/2021,50244.01953,50541.85156,50118.80859,50376.89063,50376.89063,108643200,0.0017,si
02/07/2021,50351.26953,50360.46094,50162.71875,50223.01172,50223.01172,88286200,-0.0031,si
05/07/2021,50239.28125,50609.39844,50239.28125,50552.80078,50552.80078,20040000,0.0066,si
06/07/2021,50598.76172,50598.76172,49643.96094,50048.89063,50048.89063,121858900,-0.01,si
07/07/2021,50129.01172,50219.46094,49757.94141,50052.91016,50052.91016,124804600,0.0001,si
08/07/2021,49791.51172,49791.51172,49355.12891,49570.87109,49570.87109,144305200,-0.0096,si
09/07/2021,49524.89063,49994.5,49524.89063,49768.35156,49768.35156,81984500,0.004,si
12/07/2021,49743.44922,49878.44141,49516.39844,49789.12109,49789.12109,76648400,0.0004,si
13/07/2021,49848.76172,49892.26953,49074.73047,49274.96875,49274.96875,91260500,-0.0103,si
14/07/2021,49424.10938,49520.42188,49177.01172,49435.87891,49435.87891,164546700,0.0033,si
15/07/2021,49527.17969,50429.89844,49494.89844,50274.85156,50274.85156,131898000,0.017,si
16/07/2021,50226.67188,50243.80078,49780.32031,50148.12891,50148.12891,102484000,-0.0025,si
19/07/2021,49960.78125,49960.78125,48598.08984,49096.46875,49096.46875,132901500,-0.021,si
20/07/2021,49208.44141,49546.30078,49136.64844,49256.96875,49256.96875,96872600,0.0033,si
21/07/2021,49249.5,50113.98828,49249.5,50035.17188,50035.17188,93416700,0.0158,si
22/07/2021,50081.46094,50340.14844,49861.69141,50240.51172,50240.51172,108111900,0.0041,si
23/07/2021,50324.57031,50397.10938,50098.55859,50268.44922,50268.44922,59065400,0.0006,si
26/07/2021,50317.57031,51140.35156,50290.83984,50897.78906,50897.78906,104723700,0.0125,si
27/07/2021,50926.17188,51041.12109,50606.12891,50910.53125,50910.53125,144956000,0.0003,si
28/07/2021,50949.96875,51366.96875,50890.44922,51344.10938,51344.10938,118638300,0.0085,si
29/07/2021,51393.26172,51856.67969,51282.66016,51634.60156,51634.60156,176416800,0.0057,si
30/07/2021,51516.66016,51516.66016,50783.44922,50868.32031,50868.32031,195832800,-0.0148,si
02/08/2021,50983.80078,51306.35156,50795.89844,50869.48047,50869.48047,121946900,0,si
03/08/2021,50872.26172,51695.23047,50669.76953,51633.91016,51633.91016,175698100,0.015,si
04/08/2021,51611.28125,51612.53125,50982.28906,51195.42969,51195.42969,128723600,-0.0085,si
05/08/2021,51224.17188,51441.55078,50977.62891,51134.92969,51134.92969,126826300,-0.0012,si
06/08/2021,51028.76172,51392.71094,51018.83984,51113.85156,51113.85156,118829900,-0.0004,si
09/08/2021,51085.94922,51131.19922,50806.23828,50900.46094,50900.46094,117862700,-0.0042,si
10/08/2021,50988.26953,51263.48828,50817.78906,51114.16016,51114.16016,109661500,0.0042,si
11/08/2021,51192.91016,51399.80078,51068.03125,51311.60156,51311.60156,122163000,0.0039,si
12/08/2021,51292.83984,51293.05078,51000.12109,51049.69141,51049.69141,126606700,-0.0051,si
13/08/2021,51103.57031,51529.07031,51022.76953,51490.94141,51490.94141,100725100,0.0086,si
16/08/2021,51380.05078,51563.67188,51094.73047,51384.91016,51384.91016,88687600,-0.0021,si
17/08/2021,51413.62891,51634.48047,51177.55859,51576.57813,51576.57813,208406000,0.0037,si
18/08/2021,51592.37891,52082.53906,51350.17188,51986.07813,51986.07813,194605400,0.0079,si
19/08/2021,51809.98828,51809.98828,50776.98828,51099.35938,51099.35938,155079600,-0.0171,si
20/08/2021,51256.25,51593.33984,50985.80078,51414.32031,51414.32031,127164900,0.0062,si
23/08/2021,51429.89844,52227.91016,51429.89844,52054.64063,52054.64063,112278800,0.0125,si
24/08/2021,52022.73047,52360.98828,51895.28125,51985,51985,136483500,-0.0013,si
25/08/2021,52193.71875,52381.39063,51946.51172,52345.39063,52345.39063,123767400,0.0069,si
26/08/2021,52284.26172,52420.05859,51944.5,52290.69141,52290.69141,154050900,-0.001,si
27/08/2021,52492.12891,52492.12891,52188.92188,52425.64063,52425.64063,124318800,0.0026,si
30/08/2021,52431.05078,52680.5,52127.32031,52602.07031,52602.07031,107082500,0.0034,si
31/08/2021,52631.32813,53375.89063,52618.46875,53304.73828,53304.73828,329112800,0.0134,si
01/09/2021,53400.26953,53400.26953,52131.19922,52215.53906,52215.53906,147255900,-0.0204,si
02/09/2021,52196.98047,52261.41016,51939.14844,52087.46875,52087.46875,115079200,-0.0025,si
03/09/2021,52172.94141,52205.94922,51738.85156,51835.08984,51835.08984,97441400,-0.0048,si
06/09/2021,51829.94922,52367.51953,51769.53125,52283.10938,52283.10938,20470300,0.0086,si
07/09/2021,52289.73047,52289.80859,51791.64063,51950.44922,51950.44922,115536800,-0.0064,si
08/09/2021,51865.48047,51865.48047,51378.67188,51469.71875,51469.71875,131633000,-0.0093,si
09/09/2021,51461.26172,51508.73047,51193.67188,51395.05859,51395.05859,132670200,-0.0015,si
10/09/2021,51511.19922,51786.71875,51441,51521.80078,51521.80078,100823300,0.0025,si
13/09/2021,51556.82813,52047.35156,51428.82031,51496.71094,51496.71094,108932900,-0.0005,si
14/09/2021,51507.76172,51951.76172,51297.19922,51815.17188,51815.17188,166224100,0.0062,si
15/09/2021,51793.57813,52238.5,51782.89844,52192.32813,52192.32813,174574100,0.0073,si
17/09/2021,52195.21094,52195.21094,51266.33984,51307.71094,51307.71094,598584300,-0.0169,si
20/09/2021,51264.30078,51264.30078,50402.92188,50557.64844,50557.64844,150617700,-0.0146,si
21/09/2021,50687.46094,50950.37891,50491.28906,50828.12891,50828.12891,143968300,0.0053,si
22/09/2021,50879.62891,51577.55859,50852.03125,51338.33984,51338.33984,134806300,0.01,si
23/09/2021,51342.12891,51590.69922,51306.94141,51464.26953,51464.26953,180099100,0.0025,si
24/09/2021,51378.92188,51426.33984,51036.46094,51105.71094,51105.71094,111610200,-0.007,si
27/09/2021,51124.42188,51690.94922,51047.94141,51598.53125,51598.53125,132819900,0.0096,si
28/09/2021,51609.53906,51616.92969,50877.21875,50925.51953,50925.51953,169423900,-0.013,si
29/09/2021,50994.35938,51287.87891,50782.30078,51084.60938,51084.60938,199580000,0.0031,si
30/09/2021,51189.91016,51409.39063,50963.82813,51385.55078,51385.55078,196392600,0.0059,si
01/10/2021,51376.69141,51387.25,50850.64844,51060.05078,51060.05078,128083100,-0.0063,si
04/10/2021,51066.23828,51401.89063,50757.85938,50862.94141,50862.94141,95816200,-0.0039,si
05/10/2021,50904.96094,51078.85156,50810.82813,51056.94141,51056.94141,144501500,0.0038,si
06/10/2021,50994.42188,51020.01172,50558.16016,50974.48828,50974.48828,152504600,-0.0016,si
07/10/2021,51085.85938,51453.53906,50838.96875,50876.98047,50876.98047,217620300,-0.0019,si
08/10/2021,50899.33984,51398.44922,50852.64844,51136.62109,51136.62109,124815100,0.0051,si
11/10/2021,51134.60156,51801.46875,51134.60156,51646.75,51646.75,98687800,0.01,si
12/10/2021,51755.23047,52068.85938,51690.48047,51835.87891,51835.87891,124395700,0.0037,si
13/10/2021,51917.71094,51991.07031,51518.21094,51812.87109,51812.87109,179795700,-0.0004,si
14/10/2021,51929.75,52302.07813,51929.75,52140.23828,52140.23828,169512300,0.0063,si
15/10/2021,52240.94141,52849.87891,52240.94141,52798.37891,52798.37891,172591700,0.0126,si
18/10/2021,52834.71094,52942.26172,52538.12109,52686.03125,52686.03125,127994100,-0.0021,si
19/10/2021,52672.46094,52733.60938,52242.73047,52402.73047,52402.73047,127364900,-0.0054,si
20/10/2021,52336.62891,52688.21875,52234.78125,52298.19922,52298.19922,130915600,-0.002,si
21/10/2021,52236.10156,52252.39063,51521.94141,52020.05078,52020.05078,170061400,-0.0053,si
22/10/2021,51970.57813,52250.55078,51737.39063,51889.66016,51889.66016,142807500,-0.0025,si
25/10/2021,51892.32031,52144.96875,51655.96094,51833.80078,51833.80078,123948700,-0.0011,si
26/10/2021,52051.62891,52244.71875,51885.62891,52206.58984,52206.58984,138935500,0.0072,si
27/10/2021,52189.60938,52194.23047,51648.85938,51714.60156,51714.60156,118290800,-0.0094,si
28/10/2021,51762,51767.42188,51200.39844,51248.83984,51248.83984,151378500,-0.009,si
29/10/2021,51193.83984,51503.57813,50997.10938,51309.83984,51309.83984,145758900,0.0012,si
01/11/2021,51353.60938,51880.01953,51353.60938,51653.26172,51653.26172,91186600,0.0067,si
03/11/2021,51648.83984,51965.51953,51503.12891,51876.80859,51876.80859,203221300,0.0043,si
04/11/2021,51838.62891,51967.41016,51338.69141,51873.46094,51873.46094,182211500,-0.0001,si
05/11/2021,51907.26953,52220.39844,51779.23828,51977.96094,51977.96094,197701000,0.002,si
08/11/2021,52000.21094,52577.32813,51979.51172,52251.48828,52251.48828,201344200,0.0053,si
09/11/2021,52250.48828,52340,51778.03125,52114.12109,52114.12109,183571400,-0.0026,si
10/11/2021,52153.94141,52171.25,51590.51953,51704.39844,51704.39844,127670700,-0.0079,si
11/11/2021,51767.80078,51815.51172,51514.87891,51707.01172,51707.01172,134926600,0.0001,si
12/11/2021,51739.87891,51937.37109,51350.35938,51432.53906,51432.53906,184078600,-0.0053,si
16/11/2021,51422.12891,51585.64063,51000.91016,51161.5,51161.5,211551200,-0.0053,si
17/11/2021,51197.98047,51210.83984,50678.33984,51045.10156,51045.10156,134527900,-0.0023,si
18/11/2021,51134.91016,51243.96875,50552.44922,50831.94922,50831.94922,162724400,-0.0042,si
19/11/2021,50724.28906,50891.39063,50535.10938,50811.30078,50811.30078,143936400,-0.0004,si
22/11/2021,50864.01172,50945.89063,50407.28125,50497.07813,50497.07813,136095800,-0.0062,si
23/11/2021,50447.82813,51182.78125,50437.76953,51116.32031,51116.32031,150734000,0.0123,si
24/11/2021,51157.05859,51236.57813,50639.42969,50848.03125,50848.03125,181050100,-0.0052,si
25/11/2021,50838.21094,50887.87891,50580.48828,50625,50625,52596300,-0.0044,si
26/11/2021,50480.5,50480.5,49064.67188,49492.51953,49492.51953,170088800,-0.0224,si
29/11/2021,49520.30078,49875.69141,49268.76953,49796.30078,49796.30078,242967200,0.0061,si
30/11/2021,49623.39844,49873.85938,49116.94141,49698.71875,49698.71875,840279400,-0.002,si
01/12/2021,49879.76172,50752.12109,49869.01172,50007.16016,50007.16016,223344700,0.0062,si
02/12/2021,50032.21875,50956.14844,49900.80078,50927.37891,50927.37891,159026600,0.0184,si
03/12/2021,50870.66016,51413.05859,50528.89844,50597.28906,50597.28906,181641200,-0.0065,si
06/12/2021,50590.85938,50842.35156,50445.25,50605.55859,50605.55859,125368500,0.0002,si
07/12/2021,50690.14844,51009.75,50501.19141,50918.28125,50918.28125,181685300,0.0062,si
08/12/2021,50929.26172,51121,50722.39063,51056.26953,51056.26953,143869000,0.0027,si
09/12/2021,51060.82031,51305.44141,50785.19922,51238.01953,51238.01953,147693500,0.0036,si
10/12/2021,51194.23047,51240.19141,50935.64844,51213.48047,51213.48047,121603300,-0.0005,si
13/12/2021,51214.60938,51218.96875,50327.07813,50419.17188,50419.17188,246013200,-0.0155,si
14/12/2021,50401.21875,51481.69922,50291.01953,51241.46875,51241.46875,238023800,0.0163,si
15/12/2021,51141.39063,51291.03125,50728.98828,51163.66016,51163.66016,182077000,-0.0015,si
16/12/2021,51264.55859,51899.87109,51147.28125,51384.05859,51384.05859,142780800,0.0043,si
17/12/2021,51296.05859,52477.82813,51227.19922,52379.37109,52379.37109,510546300,0.0194,si
20/12/2021,52333.26172,52333.26172,51319.55078,51623.85938,51623.85938,121895900,-0.0144,si
21/12/2021,51916.01953,52188.41016,51593.92188,52085.28125,52085.28125,144351900,0.0089,si
22/12/2021,52146.01172,52450.85156,51956.98828,52403.05078,52403.05078,113832100,0.0061,si
23/12/2021,52413.55859,52872.73828,52355.35156,52650.91016,52650.91016,96501500,0.0047,si
24/12/2021,52615.28125,52901.71875,52548.58984,52853.37891,52853.37891,5240400,0.0038,si
27/12/2021,52853.66016,53309.51172,52558.85156,53259.55859,53259.55859,60916800,0.0077,si
28/12/2021,53201.69141,53630.53125,53106.39844,53238.48047,53238.48047,84095500,-0.0004,si
29/12/2021,53223.76172,53500.32031,52668.33984,52748.92969,52748.92969,57322300,-0.0092,si
30/12/2021,52809.78125,53253.62109,52752.73047,53175.25,53175.25,83757300,0.0081,si
31/12/2021,53099.76953,53387.21875,53011.07031,53272.44141,53272.44141,48616100,0.0018,si
03/01/2022,53278.10938,53603.82813,52901.71094,52941.01172,52941.01172,56603700,-0.0062,si
04/01/2022,53073.07813,53334,52888.73047,53016.78125,53016.78125,105053500,0.0014,si
05/01/2022,52927.53125,53253.07031,52909.78906,53024.14844,53024.14844,110514300,0.0001,si
06/01/2022,52964.67188,53145.80859,52768.80859,53055.30859,53055.30859,145921900,0.0006,si
07/01/2022,53020.12891,53244.91016,52896.25,53202.10938,53202.10938,104193500,0.0028,si
10/01/2022,53202.83984,53301.94141,52809.10938,52835.76172,52835.76172,116966800,-0.0069,si
11/01/2022,52841.05078,53121.46875,52740.35156,53061.92188,53061.92188,167682100,0.0043,si
12/01/2022,53068.12109,53991.32813,53068.12109,53951.14063,53951.14063,161608700,0.0168,si
13/01/2022,53981.55078,54102.48828,53793.75,53930.44922,53930.44922,172794800,-0.0004,si
14/01/2022,53824.76953,53861.71094,53476.91016,53744.92188,53744.92188,135837800,-0.0034,si
17/01/2022,53742.37109,54219.14063,53742.37109,53973.26953,53973.26953,34731100,0.0042,si
18/01/2022,53985.46094,53987.62891,53187.46094,53232.19922,53232.19922,141857000,-0.0137,si
19/01/2022,53239.98828,53402.44141,52679.17969,52823.23047,52823.23047,159266300,-0.0077,si
20/01/2022,52826.23047,53017.39063,52424.69922,52508.35156,52508.35156,144882400,-0.006,si
21/01/2022,52432.07031,52432.07031,51386.67969,51599.37891,51599.37891,192929500,-0.0173,si
24/01/2022,51578.42188,51578.42188,49673.64063,50890.58984,50890.58984,212713200,-0.0137,si
25/01/2022,50792,51285.48047,50006.64844,51104.39063,51104.39063,220721800,0.0042,si
26/01/2022,51314.26953,51507.87891,50871.67969,51037.05078,51037.05078,199201500,-0.0013,si
